"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","RPI","Rent prices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,48.4227182831513,,
"JPN","Japan","RPI","Rent prices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,49.8310990709876,,
"JPN","Japan","RPI","Rent prices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,51.0902558118644,,
"JPN","Japan","RPI","Rent prices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,52.2226221081683,,
"JPN","Japan","RPI","Rent prices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,53.7364977296329,,
"JPN","Japan","RPI","Rent prices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,55.0221964435713,,
"JPN","Japan","RPI","Rent prices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,56.2426380796093,,
"JPN","Japan","RPI","Rent prices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,57.2987066496932,,
"JPN","Japan","RPI","Rent prices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,58.3484668753006,,
"JPN","Japan","RPI","Rent prices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,59.6095461141307,,
"JPN","Japan","RPI","Rent prices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,60.6713039213235,,
"JPN","Japan","RPI","Rent prices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,61.8373951709197,,
"JPN","Japan","RPI","Rent prices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,62.5908777100339,,
"JPN","Japan","RPI","Rent prices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,62.9337769221772,,
"JPN","Japan","RPI","Rent prices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,63.538794373841,,
"JPN","Japan","RPI","Rent prices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,64.2365953214556,,
"JPN","Japan","RPI","Rent prices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,64.8877647425061,,
"JPN","Japan","RPI","Rent prices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,65.4711678130952,,
"JPN","Japan","RPI","Rent prices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,66.6093466765211,,
"JPN","Japan","RPI","Rent prices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,67.3317570203837,,
"JPN","Japan","RPI","Rent prices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,68.1503822263176,,
"JPN","Japan","RPI","Rent prices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,68.9134210855688,,
"JPN","Japan","RPI","Rent prices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,69.5770254977956,,
"JPN","Japan","RPI","Rent prices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,70.2258796419916,,
"JPN","Japan","RPI","Rent prices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,70.9776550008983,,
"JPN","Japan","RPI","Rent prices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,71.9236349372344,,
"JPN","Japan","RPI","Rent prices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,72.406899644846,,
"JPN","Japan","RPI","Rent prices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,72.9251908578627,,
"JPN","Japan","RPI","Rent prices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,73.7095743651418,,
"JPN","Japan","RPI","Rent prices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,74.5259067998626,,
"JPN","Japan","RPI","Rent prices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,75.2028668599739,,
"JPN","Japan","RPI","Rent prices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,76.0950443933651,,
"JPN","Japan","RPI","Rent prices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,76.5442439559129,,
"JPN","Japan","RPI","Rent prices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,76.9546411252152,,
"JPN","Japan","RPI","Rent prices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,77.6698757876172,,
"JPN","Japan","RPI","Rent prices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,78.2979732879329,,
"JPN","Japan","RPI","Rent prices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,79.0110488463692,,
"JPN","Japan","RPI","Rent prices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,79.5153996051464,,
"JPN","Japan","RPI","Rent prices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,80.0454500054259,,
"JPN","Japan","RPI","Rent prices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,80.6948074147318,,
"JPN","Japan","RPI","Rent prices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,81.1381371228026,,
"JPN","Japan","RPI","Rent prices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,81.4541769529502,,
"JPN","Japan","RPI","Rent prices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,82.0513870880178,,
"JPN","Japan","RPI","Rent prices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,82.5230160904047,,
"JPN","Japan","RPI","Rent prices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,83.1290038476532,,
"JPN","Japan","RPI","Rent prices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,84.0331390542118,,
"JPN","Japan","RPI","Rent prices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,84.9822225969673,,
"JPN","Japan","RPI","Rent prices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,85.3556935636777,,
"JPN","Japan","RPI","Rent prices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,85.9218498789315,,
"JPN","Japan","RPI","Rent prices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,86.374344906501,,
"JPN","Japan","RPI","Rent prices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,86.6818697754329,,
"JPN","Japan","RPI","Rent prices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,87.5886660883123,,
"JPN","Japan","RPI","Rent prices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,88.1496306656114,,
"JPN","Japan","RPI","Rent prices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,89.0416168484773,,
"JPN","Japan","RPI","Rent prices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,89.5812596449792,,
"JPN","Japan","RPI","Rent prices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,90.1608853042756,,
"JPN","Japan","RPI","Rent prices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,90.7407297464229,,
"JPN","Japan","RPI","Rent prices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,91.2376238165674,,
"JPN","Japan","RPI","Rent prices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,91.7919881158326,,
"JPN","Japan","RPI","Rent prices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,92.4964024178571,,
"JPN","Japan","RPI","Rent prices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,93.0919806797817,,
"JPN","Japan","RPI","Rent prices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,93.4383800884183,,
"JPN","Japan","RPI","Rent prices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,94.2412373675377,,
"JPN","Japan","RPI","Rent prices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,94.7284675767738,,
"JPN","Japan","RPI","Rent prices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,95.14046669205,,
"JPN","Japan","RPI","Rent prices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,96.3082952806023,,
"JPN","Japan","RPI","Rent prices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,96.9909743193781,,
"JPN","Japan","RPI","Rent prices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,97.5603312579811,,
"JPN","Japan","RPI","Rent prices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,98.152898081165,,
"JPN","Japan","RPI","Rent prices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,98.720728338986,,
"JPN","Japan","RPI","Rent prices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,99.2701266640803,,
"JPN","Japan","RPI","Rent prices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,99.8229862099478,,
"JPN","Japan","RPI","Rent prices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,100.337010743041,,
"JPN","Japan","RPI","Rent prices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,100.832375101594,,
"JPN","Japan","RPI","Rent prices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,101.340432678523,,
"JPN","Japan","RPI","Rent prices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,101.823552235183,,
"JPN","Japan","RPI","Rent prices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,102.521923071502,,
"JPN","Japan","RPI","Rent prices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,102.809895319754,,
"JPN","Japan","RPI","Rent prices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,103.116686275472,,
"JPN","Japan","RPI","Rent prices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,103.551567433284,,
"JPN","Japan","RPI","Rent prices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,103.875327422816,,
"JPN","Japan","RPI","Rent prices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,104.052526619438,,
"JPN","Japan","RPI","Rent prices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,104.26060004253,,
"JPN","Japan","RPI","Rent prices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,104.644918861055,,
"JPN","Japan","RPI","Rent prices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,104.85807753078,,
"JPN","Japan","RPI","Rent prices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,105.0988071456,,
"JPN","Japan","RPI","Rent prices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,105.272567200356,,
"JPN","Japan","RPI","Rent prices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,105.303921716603,,
"JPN","Japan","RPI","Rent prices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,105.542154173608,,
"JPN","Japan","RPI","Rent prices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,104.879542103378,,
"JPN","Japan","RPI","Rent prices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,104.815523650689,,
"JPN","Japan","RPI","Rent prices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,104.662853554838,,
"JPN","Japan","RPI","Rent prices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,104.498727250652,,
"JPN","Japan","RPI","Rent prices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,104.790944018107,,
"JPN","Japan","RPI","Rent prices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,104.853507675045,,
"JPN","Japan","RPI","Rent prices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,104.690294352054,,
"JPN","Japan","RPI","Rent prices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,104.561493961372,,
"JPN","Japan","RPI","Rent prices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,104.529891310629,,
"JPN","Japan","RPI","Rent prices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,104.588074978257,,
"JPN","Japan","RPI","Rent prices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,104.653912958082,,
"JPN","Japan","RPI","Rent prices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,104.626296695471,,
"JPN","Japan","RPI","Rent prices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,104.333873816464,,
"JPN","Japan","RPI","Rent prices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,104.286145948904,,
"JPN","Japan","RPI","Rent prices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,104.253756601672,,
"JPN","Japan","RPI","Rent prices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,104.226810445673,,
"JPN","Japan","RPI","Rent prices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,104.066742395499,,
"JPN","Japan","RPI","Rent prices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,104.016619185756,,
"JPN","Japan","RPI","Rent prices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,103.923200813912,,
"JPN","Japan","RPI","Rent prices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,103.858988602647,,
"JPN","Japan","RPI","Rent prices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,103.832765436017,,
"JPN","Japan","RPI","Rent prices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,103.749664761545,,
"JPN","Japan","RPI","Rent prices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,103.725253853958,,
"JPN","Japan","RPI","Rent prices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,103.625761408665,,
"JPN","Japan","RPI","Rent prices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,103.430988139509,,
"JPN","Japan","RPI","Rent prices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,103.31535729462,,
"JPN","Japan","RPI","Rent prices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,103.294565548873,,
"JPN","Japan","RPI","Rent prices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,103.193918981344,,
"JPN","Japan","RPI","Rent prices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,103.160736773252,,
"JPN","Japan","RPI","Rent prices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,103.049194707181,,
"JPN","Japan","RPI","Rent prices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,103.02962171408,,
"JPN","Japan","RPI","Rent prices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,103.064489473128,,
"JPN","Japan","RPI","Rent prices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,103.088733808095,,
"JPN","Japan","RPI","Rent prices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,103.082425318821,,
"JPN","Japan","RPI","Rent prices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,102.964423534967,,
"JPN","Japan","RPI","Rent prices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,102.935248000864,,
"JPN","Japan","RPI","Rent prices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,102.950495128238,,
"JPN","Japan","RPI","Rent prices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,102.914924991698,,
"JPN","Japan","RPI","Rent prices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,102.83270391504,,
"JPN","Japan","RPI","Rent prices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,102.837575608364,,
"JPN","Japan","RPI","Rent prices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,102.947351682524,,
"JPN","Japan","RPI","Rent prices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,102.879992360959,,
"JPN","Japan","RPI","Rent prices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,102.768552349012,,
"JPN","Japan","RPI","Rent prices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,102.637869247365,,
"JPN","Japan","RPI","Rent prices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,102.480554893964,,
"JPN","Japan","RPI","Rent prices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,102.377707824048,,
"JPN","Japan","RPI","Rent prices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,102.303939749635,,
"JPN","Japan","RPI","Rent prices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,102.07104883512,,
"JPN","Japan","RPI","Rent prices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,101.980369453943,,
"JPN","Japan","RPI","Rent prices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,101.911141932027,,
"JPN","Japan","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,101.870811149749,,
"JPN","Japan","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,101.802265394179,,
"JPN","Japan","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,101.649312154774,,
"JPN","Japan","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,101.51325105739,,
"JPN","Japan","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,101.435242513669,,
"JPN","Japan","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,101.299200181218,,
"JPN","Japan","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,101.152172889618,,
"JPN","Japan","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,101.049462432744,,
"JPN","Japan","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,100.932635272276,,
"JPN","Japan","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,100.82890314147,,
"JPN","Japan","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,100.754508428297,,
"JPN","Japan","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,100.617694742208,,
"JPN","Japan","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,100.498964160538,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1970-Q1","Q1-1970","1","RATIOS","0","Units",,,93.9938916215743,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1970-Q2","Q2-1970","1","RATIOS","0","Units",,,92.3645493496737,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1970-Q3","Q3-1970","1","RATIOS","0","Units",,,92.4388972245973,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1970-Q4","Q4-1970","1","RATIOS","0","Units",,,92.4317376755937,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1971-Q1","Q1-1971","1","RATIOS","0","Units",,,94.0395287563239,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1971-Q2","Q2-1971","1","RATIOS","0","Units",,,96.6214319131568,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1971-Q3","Q3-1971","1","RATIOS","0","Units",,,96.3318906124332,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1971-Q4","Q4-1971","1","RATIOS","0","Units",,,97.929489561457,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q1","Q1-1972","1","RATIOS","0","Units",,,96.387107195558,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q2","Q2-1972","1","RATIOS","0","Units",,,98.2088447564185,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q3","Q3-1972","1","RATIOS","0","Units",,,99.201403750465,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1972-Q4","Q4-1972","1","RATIOS","0","Units",,,101.134318945762,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q1","Q1-1973","1","RATIOS","0","Units",,,104.090517676192,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q2","Q2-1973","1","RATIOS","0","Units",,,105.471988212249,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q3","Q3-1973","1","RATIOS","0","Units",,,106.79854756294,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1973-Q4","Q4-1973","1","RATIOS","0","Units",,,106.137547837822,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q1","Q1-1974","1","RATIOS","0","Units",,,105.876426307421,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q2","Q2-1974","1","RATIOS","0","Units",,,105.620192637269,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q3","Q3-1974","1","RATIOS","0","Units",,,105.50859723423,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1974-Q4","Q4-1974","1","RATIOS","0","Units",,,103.189757570202,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q1","Q1-1975","1","RATIOS","0","Units",,,102.606849028598,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q2","Q2-1975","1","RATIOS","0","Units",,,102.25395557993,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q3","Q3-1975","1","RATIOS","0","Units",,,100.659976292144,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1975-Q4","Q4-1975","1","RATIOS","0","Units",,,100.784355069387,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q1","Q1-1976","1","RATIOS","0","Units",,,100.692649389927,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q2","Q2-1976","1","RATIOS","0","Units",,,102.556681946242,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q3","Q3-1976","1","RATIOS","0","Units",,,102.177977994195,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1976-Q4","Q4-1976","1","RATIOS","0","Units",,,103.378512631331,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q1","Q1-1977","1","RATIOS","0","Units",,,104.163140191794,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q2","Q2-1977","1","RATIOS","0","Units",,,105.579407420762,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q3","Q3-1977","1","RATIOS","0","Units",,,106.503938411718,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1977-Q4","Q4-1977","1","RATIOS","0","Units",,,108.276469274128,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q1","Q1-1978","1","RATIOS","0","Units",,,108.771383493394,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q2","Q2-1978","1","RATIOS","0","Units",,,109.238202794031,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q3","Q3-1978","1","RATIOS","0","Units",,,109.499550446864,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1978-Q4","Q4-1978","1","RATIOS","0","Units",,,109.71573214421,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q1","Q1-1979","1","RATIOS","0","Units",,,111.258770912709,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q2","Q2-1979","1","RATIOS","0","Units",,,110.11675439618,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q3","Q3-1979","1","RATIOS","0","Units",,,108.232871185328,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1979-Q4","Q4-1979","1","RATIOS","0","Units",,,105.621864196971,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q1","Q1-1980","1","RATIOS","0","Units",,,102.510852571766,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q2","Q2-1980","1","RATIOS","0","Units",,,98.2373677848226,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q3","Q3-1980","1","RATIOS","0","Units",,,100.926543504058,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1980-Q4","Q4-1980","1","RATIOS","0","Units",,,97.8983979973545,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q1","Q1-1981","1","RATIOS","0","Units",,,96.4830673198559,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q2","Q2-1981","1","RATIOS","0","Units",,,95.6639376097086,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q3","Q3-1981","1","RATIOS","0","Units",,,92.9334117314417,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1981-Q4","Q4-1981","1","RATIOS","0","Units",,,92.0489208498315,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q1","Q1-1982","1","RATIOS","0","Units",,,92.6419891486103,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q2","Q2-1982","1","RATIOS","0","Units",,,90.6345302546971,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q3","Q3-1982","1","RATIOS","0","Units",,,88.6594350032568,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1982-Q4","Q4-1982","1","RATIOS","0","Units",,,90.6418613926406,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q1","Q1-1983","1","RATIOS","0","Units",,,90.966539865259,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q2","Q2-1983","1","RATIOS","0","Units",,,90.9559230486622,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q3","Q3-1983","1","RATIOS","0","Units",,,90.868461299591,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1983-Q4","Q4-1983","1","RATIOS","0","Units",,,90.4251960056902,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q1","Q1-1984","1","RATIOS","0","Units",,,90.4770038919783,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q2","Q2-1984","1","RATIOS","0","Units",,,90.6712151460459,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q3","Q3-1984","1","RATIOS","0","Units",,,90.4601774363747,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1984-Q4","Q4-1984","1","RATIOS","0","Units",,,90.5830308002444,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q1","Q1-1985","1","RATIOS","0","Units",,,90.4827111055106,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q2","Q2-1985","1","RATIOS","0","Units",,,90.5103107616875,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q3","Q3-1985","1","RATIOS","0","Units",,,90.8952802169308,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1985-Q4","Q4-1985","1","RATIOS","0","Units",,,91.128518441707,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q1","Q1-1986","1","RATIOS","0","Units",,,91.4876609959143,,
"USA","United States","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q2","Q2-1986","1","RATIOS","0","Units",,,92.0806449277479,,
